raceId,year,round,circuitId,name,date,time,url
735,1962,7,14,Italian Grand Prix,22905,\N,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix
736,1962,8,46,United States Grand Prix,22926,\N,http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix
737,1962,9,56,South African Grand Prix,23009,\N,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix
738,1961,1,6,Monaco Grand Prix,22415,\N,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
739,1961,2,39,Dutch Grand Prix,22423,\N,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
740,1961,3,13,Belgian Grand Prix,22450,\N,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
741,1961,4,55,French Grand Prix,22464,\N,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
742,1961,5,58,British Grand Prix,22477,\N,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
743,1961,6,20,German Grand Prix,22499,\N,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
744,1961,7,14,Italian Grand Prix,22534,\N,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
745,1961,8,46,United States Grand Prix,22562,\N,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
746,1960,1,25,Argentine Grand Prix,21953,\N,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
747,1960,2,6,Monaco Grand Prix,22065,\N,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
748,1960,3,19,Indianapolis 500,22066,\N,http://en.wikipedia.org/wiki/1960_Indianapolis_500
749,1960,4,39,Dutch Grand Prix,22073,\N,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
750,1960,5,13,Belgian Grand Prix,22086,\N,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
751,1960,6,55,French Grand Prix,22100,\N,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
752,1960,7,9,British Grand Prix,22113,\N,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
753,1960,8,59,Portuguese Grand Prix,22142,\N,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
754,1960,9,14,Italian Grand Prix,22163,\N,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
755,1960,10,60,United States Grand Prix,22240,\N,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
756,1959,1,6,Monaco Grand Prix,21680,\N,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix
757,1959,2,19,Indianapolis 500,21700,\N,http://en.wikipedia.org/wiki/1959_Indianapolis_500
758,1959,3,39,Dutch Grand Prix,21701,\N,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix
759,1959,4,55,French Grand Prix,21736,\N,http://en.wikipedia.org/wiki/1959_French_Grand_Prix
760,1959,5,58,British Grand Prix,21749,\N,http://en.wikipedia.org/wiki/1959_British_Grand_Prix
761,1959,6,61,German Grand Prix,21764,\N,http://en.wikipedia.org/wiki/1959_German_Grand_Prix
762,1959,7,62,Portuguese Grand Prix,21785,\N,http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix
763,1959,8,14,Italian Grand Prix,21806,\N,http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix
764,1959,9,63,United States Grand Prix,21896,\N,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix
765,1958,1,25,Argentine Grand Prix,21204,\N,http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix
766,1958,2,6,Monaco Grand Prix,21323,\N,http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix
767,1958,3,39,Dutch Grand Prix,21331,\N,http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix
768,1958,4,19,Indianapolis 500,21335,\N,http://en.wikipedia.org/wiki/1958_Indianapolis_500
769,1958,5,13,Belgian Grand Prix,21351,\N,http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix
770,1958,6,55,French Grand Prix,21372,\N,http://en.wikipedia.org/wiki/1958_French_Grand_Prix
771,1958,7,9,British Grand Prix,21385,\N,http://en.wikipedia.org/wiki/1958_British_Grand_Prix
772,1958,8,20,German Grand Prix,21400,\N,http://en.wikipedia.org/wiki/1958_German_Grand_Prix
773,1958,9,59,Portuguese Grand Prix,21421,\N,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix
774,1958,10,14,Italian Grand Prix,21435,\N,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix
775,1958,11,64,Moroccan Grand Prix,21477,\N,http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix
776,1957,1,25,Argentine Grand Prix,20833,\N,http://en.wikipedia.org/wiki/1957_Argentine_Grand_Prix
777,1957,2,6,Monaco Grand Prix,20959,\N,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix
778,1957,3,19,Indianapolis 500,20970,\N,http://en.wikipedia.org/wiki/1957_Indianapolis_500
779,1957,4,53,French Grand Prix,21008,\N,http://en.wikipedia.org/wiki/1957_French_Grand_Prix
780,1957,5,58,British Grand Prix,21021,\N,http://en.wikipedia.org/wiki/1957_British_Grand_Prix
781,1957,6,20,German Grand Prix,21036,\N,http://en.wikipedia.org/wiki/1957_German_Grand_Prix
782,1957,7,65,Pescara Grand Prix,21050,\N,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix
783,1957,8,14,Italian Grand Prix,21071,\N,http://en.wikipedia.org/wiki/1957_Italian_Grand_Prix
784,1956,1,25,Argentine Grand Prix,20476,\N,http://en.wikipedia.org/wiki/1956_Argentine_Grand_Prix
785,1956,2,6,Monaco Grand Prix,20588,\N,http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix
786,1956,3,19,Indianapolis 500,20605,\N,http://en.wikipedia.org/wiki/1956_Indianapolis_500
787,1956,4,13,Belgian Grand Prix,20609,\N,http://en.wikipedia.org/wiki/1956_Belgian_Grand_Prix
788,1956,5,55,French Grand Prix,20637,\N,http://en.wikipedia.org/wiki/1956_French_Grand_Prix
789,1956,6,9,British Grand Prix,20650,\N,http://en.wikipedia.org/wiki/1956_British_Grand_Prix
790,1956,7,20,German Grand Prix,20672,\N,http://en.wikipedia.org/wiki/1956_German_Grand_Prix
791,1956,8,14,Italian Grand Prix,20700,\N,http://en.wikipedia.org/wiki/1956_Italian_Grand_Prix
792,1955,1,25,Argentine Grand Prix,20105,\N,http://en.wikipedia.org/wiki/1955_Argentine_Grand_Prix
793,1955,2,6,Monaco Grand Prix,20231,\N,http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix
794,1955,3,19,Indianapolis 500,20239,\N,http://en.wikipedia.org/wiki/1955_Indianapolis_500
795,1955,4,13,Belgian Grand Prix,20245,\N,http://en.wikipedia.org/wiki/1955_Belgian_Grand_Prix
796,1955,5,39,Dutch Grand Prix,20259,\N,http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix
797,1955,6,58,British Grand Prix,20286,\N,http://en.wikipedia.org/wiki/1955_British_Grand_Prix
798,1955,7,14,Italian Grand Prix,20343,\N,http://en.wikipedia.org/wiki/1955_Italian_Grand_Prix
799,1954,1,25,Argentine Grand Prix,19741,\N,http://en.wikipedia.org/wiki/1954_Argentine_Grand_Prix
800,1954,2,19,Indianapolis 500,19875,\N,http://en.wikipedia.org/wiki/1954_Indianapolis_500
801,1954,3,13,Belgian Grand Prix,19895,\N,http://en.wikipedia.org/wiki/1954_Belgian_Grand_Prix
802,1954,4,55,French Grand Prix,19909,\N,http://en.wikipedia.org/wiki/1954_French_Grand_Prix
803,1954,5,9,British Grand Prix,19922,\N,http://en.wikipedia.org/wiki/1954_British_Grand_Prix
804,1954,6,20,German Grand Prix,19937,\N,http://en.wikipedia.org/wiki/1954_German_Grand_Prix
805,1954,7,66,Swiss Grand Prix,19958,\N,http://en.wikipedia.org/wiki/1954_Swiss_Grand_Prix
806,1954,8,14,Italian Grand Prix,19972,\N,http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix
807,1954,9,67,Spanish Grand Prix,20021,\N,http://en.wikipedia.org/wiki/1954_Spanish_Grand_Prix
808,1953,1,25,Argentine Grand Prix,19377,\N,http://en.wikipedia.org/wiki/1953_Argentine_Grand_Prix
809,1953,2,19,Indianapolis 500,19509,\N,http://en.wikipedia.org/wiki/1953_Indianapolis_500
810,1953,3,39,Dutch Grand Prix,19517,\N,http://en.wikipedia.org/wiki/1953_Dutch_Grand_Prix
811,1953,4,13,Belgian Grand Prix,19531,\N,http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix
812,1953,5,55,French Grand Prix,19545,\N,http://en.wikipedia.org/wiki/1953_French_Grand_Prix
813,1953,6,9,British Grand Prix,19558,\N,http://en.wikipedia.org/wiki/1953_British_Grand_Prix
814,1953,7,20,German Grand Prix,19573,\N,http://en.wikipedia.org/wiki/1953_German_Grand_Prix
815,1953,8,66,Swiss Grand Prix,19594,\N,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix
816,1953,9,14,Italian Grand Prix,19615,\N,http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix
817,1952,1,66,Swiss Grand Prix,19132,\N,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
818,1952,2,19,Indianapolis 500,19144,\N,http://en.wikipedia.org/wiki/1952_Indianapolis_500
819,1952,3,13,Belgian Grand Prix,19167,\N,http://en.wikipedia.org/wiki/1952_Belgian_Grand_Prix
820,1952,4,53,French Grand Prix,19181,\N,http://en.wikipedia.org/wiki/1952_French_Grand_Prix
821,1952,5,9,British Grand Prix,19194,\N,http://en.wikipedia.org/wiki/1952_British_Grand_Prix
822,1952,6,20,German Grand Prix,19209,\N,http://en.wikipedia.org/wiki/1952_German_Grand_Prix
823,1952,7,39,Dutch Grand Prix,19223,\N,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix
824,1952,8,14,Italian Grand Prix,19244,\N,http://en.wikipedia.org/wiki/1952_Italian_Grand_Prix
825,1951,1,66,Swiss Grand Prix,18775,\N,http://en.wikipedia.org/wiki/1951_Swiss_Grand_Prix
826,1951,2,19,Indianapolis 500,18778,\N,http://en.wikipedia.org/wiki/1951_Indianapolis_500
827,1951,3,13,Belgian Grand Prix,18796,\N,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
828,1951,4,55,French Grand Prix,18810,\N,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
829,1951,5,9,British Grand Prix,18823,\N,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
830,1951,6,20,German Grand Prix,18838,\N,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
831,1951,7,14,Italian Grand Prix,18887,\N,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
832,1951,8,67,Spanish Grand Prix,18929,\N,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
833,1950,1,9,British Grand Prix,18396,\N,http://en.wikipedia.org/wiki/1950_British_Grand_Prix
834,1950,2,6,Monaco Grand Prix,18404,\N,http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix
835,1950,3,19,Indianapolis 500,18413,\N,http://en.wikipedia.org/wiki/1950_Indianapolis_500
836,1950,4,66,Swiss Grand Prix,18418,\N,http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix
837,1950,5,13,Belgian Grand Prix,18432,\N,http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix
838,1950,6,55,French Grand Prix,18446,\N,http://en.wikipedia.org/wiki/1950_French_Grand_Prix
839,1950,7,14,Italian Grand Prix,18509,\N,http://en.wikipedia.org/wiki/1950_Italian_Grand_Prix
841,2011,1,1,Australian Grand Prix,40629,0,25,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix
842,2011,2,2,Malaysian Grand Prix,40643,0,333333333333333,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix
843,2011,3,17,Chinese Grand Prix,40650,0,291666666666667,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix
844,2011,4,5,Turkish Grand Prix,40671,0,5,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix
845,2011,5,4,Spanish Grand Prix,40685,0,5,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
846,2011,6,6,Monaco Grand Prix,40692,0,5,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
847,2011,7,7,Canadian Grand Prix,40706,0,708333333333333,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
848,2011,8,12,European Grand Prix,40720,0,5,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
849,2011,9,9,British Grand Prix,40734,0,5,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
850,2011,10,20,German Grand Prix,40748,0,5,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
851,2011,11,11,Hungarian Grand Prix,40755,0,5,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
852,2011,12,13,Belgian Grand Prix,40783,0,5,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
853,2011,13,14,Italian Grand Prix,40797,0,5,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
854,2011,14,15,Singapore Grand Prix,40811,0,5,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
855,2011,15,22,Japanese Grand Prix,40825,0,25,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
856,2011,16,35,Korean Grand Prix,40832,0,25,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
857,2011,17,68,Indian Grand Prix,40846,0,395833333333333,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
858,2011,18,24,Abu Dhabi Grand Prix,40860,0,541666666666667,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
859,2011,19,18,Brazilian Grand Prix,40874,0,666666666666667,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
860,2012,1,1,Australian Grand Prix,40986,0,25,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
861,2012,2,2,Malaysian Grand Prix,40993,0,333333333333333,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
862,2012,3,17,Chinese Grand Prix,41014,0,291666666666667,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
863,2012,4,3,Bahrain Grand Prix,41021,0,5,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
864,2012,5,4,Spanish Grand Prix,41042,0,5,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix
865,2012,6,6,Monaco Grand Prix,41056,0,5,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix
866,2012,7,7,Canadian Grand Prix,41070,0,75,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix
867,2012,8,12,European Grand Prix,41084,0,5,http://en.wikipedia.org/wiki/2012_European_Grand_Prix
868,2012,9,9,British Grand Prix,41098,0,5,http://en.wikipedia.org/wiki/2012_British_Grand_Prix
869,2012,10,10,German Grand Prix,41112,0,5,http://en.wikipedia.org/wiki/2012_German_Grand_Prix
870,2012,11,11,Hungarian Grand Prix,41119,0,5,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix
871,2012,12,13,Belgian Grand Prix,41154,0,5,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix
872,2012,13,14,Italian Grand Prix,41161,0,5,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix
873,2012,14,15,Singapore Grand Prix,41175,0,5,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix
874,2012,15,22,Japanese Grand Prix,41189,0,25,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix
875,2012,16,35,Korean Grand Prix,41196,0,25,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix
876,2012,17,68,Indian Grand Prix,41210,0,395833333333333,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix
877,2012,18,24,Abu Dhabi Grand Prix,41217,0,541666666666667,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix
878,2012,19,69,United States Grand Prix,41231,0,791666666666667,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix
879,2012,20,18,Brazilian Grand Prix,41238,0,666666666666667,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix
880,2013,1,1,Australian Grand Prix,41350,0,25,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix
881,2013,2,2,Malaysian Grand Prix,41357,0,333333333333333,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix
882,2013,3,17,Chinese Grand Prix,41378,0,291666666666667,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix
883,2013,4,3,Bahrain Grand Prix,41385,0,5,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix
884,2013,5,4,Spanish Grand Prix,41406,0,5,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix
885,2013,6,6,Monaco Grand Prix,41420,0,5,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix
886,2013,7,7,Canadian Grand Prix,41434,0,75,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix
887,2013,8,9,British Grand Prix,41455,0,5,http://en.wikipedia.org/wiki/2013_British_Grand_Prix
888,2013,9,20,German Grand Prix,41462,0,5,http://en.wikipedia.org/wiki/2013_German_Grand_Prix
890,2013,10,11,Hungarian Grand Prix,41483,0,5,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix
891,2013,11,13,Belgian Grand Prix,41511,0,5,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix
892,2013,12,14,Italian Grand Prix,41525,0,5,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix
893,2013,13,15,Singapore Grand Prix,41539,0,5,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix
894,2013,14,35,Korean Grand Prix,41553,0,25,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix
895,2013,15,22,Japanese Grand Prix,41560,0,25,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix
896,2013,16,68,Indian Grand Prix,41574,0,395833333333333,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix
897,2013,17,24,Abu Dhabi Grand Prix,41581,0,541666666666667,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix
898,2013,18,69,United States Grand Prix,41595,0,791666666666667,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix
899,2013,19,18,Brazilian Grand Prix,41602,0,666666666666667,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix
900,2014,1,1,Australian Grand Prix,41714,0,25,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
901,2014,2,2,Malaysian Grand Prix,41728,0,333333333333333,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
902,2014,3,3,Bahrain Grand Prix,41735,0,625,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
903,2014,4,17,Chinese Grand Prix,41749,0,291666666666667,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
904,2014,5,4,Spanish Grand Prix,41770,0,5,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
905,2014,6,6,Monaco Grand Prix,41784,0,5,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
906,2014,7,7,Canadian Grand Prix,41798,0,75,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
907,2014,8,70,Austrian Grand Prix,41812,0,5,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
908,2014,9,9,British Grand Prix,41826,0,5,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
909,2014,10,10,German Grand Prix,41840,0,5,http://en.wikipedia.org/wiki/2014_German_Grand_Prix
910,2014,11,11,Hungarian Grand Prix,41847,0,5,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix
911,2014,12,13,Belgian Grand Prix,41875,0,5,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix
912,2014,13,14,Italian Grand Prix,41889,0,5,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix
913,2014,14,15,Singapore Grand Prix,41903,0,5,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix
914,2014,15,22,Japanese Grand Prix,41917,0,25,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix
915,2014,16,71,Russian Grand Prix,41924,0,458333333333333,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix
916,2014,17,69,United States Grand Prix,41945,0,833333333333333,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix
917,2014,18,18,Brazilian Grand Prix,41952,0,666666666666667,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix
918,2014,19,24,Abu Dhabi Grand Prix,41966,0,541666666666667,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix
931,2015,6,6,Monaco Grand Prix,42148,0,5,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix
932,2015,7,7,Canadian Grand Prix,42162,0,75,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix
929,2015,4,3,Bahrain Grand Prix,42113,0,625,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix
930,2015,5,4,Spanish Grand Prix,42134,0,5,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix
928,2015,3,17,Chinese Grand Prix,42106,0,25,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix
926,2015,1,1,Australian Grand Prix,42078,0,208333333333333,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix
927,2015,2,2,Malaysian Grand Prix,42092,0,291666666666667,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix
933,2015,8,70,Austrian Grand Prix,42176,0,5,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix
934,2015,9,9,British Grand Prix,42190,0,5,http://en.wikipedia.org/wiki/2015_British_Grand_Prix
936,2015,10,11,Hungarian Grand Prix,42211,0,5,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix
937,2015,11,13,Belgian Grand Prix,42239,0,5,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix
938,2015,12,14,Italian Grand Prix,42253,0,5,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix
939,2015,13,15,Singapore Grand Prix,42267,0,5,https://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix
940,2015,14,22,Japanese Grand Prix,42274,0,208333333333333,https://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix
941,2015,15,71,Russian Grand Prix,42288,0,458333333333333,https://en.wikipedia.org/wiki/2015_Russian_Grand_Prix
942,2015,16,69,United States Grand Prix,42302,0,791666666666667,https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix
943,2015,17,32,Mexican Grand Prix,42309,0,791666666666667,https://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix
944,2015,18,18,Brazilian Grand Prix,42323,0,666666666666667,https://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix
945,2015,19,24,Abu Dhabi Grand Prix,42337,0,541666666666667,https://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix
948,2016,1,1,Australian Grand Prix,42449,0,208333333333333,https://en.wikipedia.org/wiki/2016_Australian_Grand_Prix
949,2016,2,3,Bahrain Grand Prix,42463,0,625,https://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix
950,2016,3,17,Chinese Grand Prix,42477,0,25,https://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix
951,2016,4,71,Russian Grand Prix,42491,0,5,https://en.wikipedia.org/wiki/2016_Russian_Grand_Prix
952,2016,5,4,Spanish Grand Prix,42505,0,5,https://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix
953,2016,6,6,Monaco Grand Prix,42519,0,5,https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix
954,2016,7,7,Canadian Grand Prix,42533,0,75,https://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix
955,2016,8,73,European Grand Prix,42540,0,541666666666667,https://en.wikipedia.org/wiki/2016_European_Grand_Prix
956,2016,9,70,Austrian Grand Prix,42554,0,5,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix
957,2016,10,9,British Grand Prix,42561,0,5,https://en.wikipedia.org/wiki/2016_British_Grand_Prix
958,2016,11,11,Hungarian Grand Prix,42575,0,5,https://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix
959,2016,12,10,German Grand Prix,42582,0,5,https://en.wikipedia.org/wiki/2016_German_Grand_Prix
960,2016,13,13,Belgian Grand Prix,42610,0,5,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix
961,2016,14,14,Italian Grand Prix,42617,0,5,https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix
962,2016,15,15,Singapore Grand Prix,42631,0,5,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix
963,2016,16,2,Malaysian Grand Prix,42645,0,291666666666667,https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix
964,2016,17,22,Japanese Grand Prix,42652,0,208333333333333,https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix
965,2016,18,69,United States Grand Prix,42666,0,791666666666667,https://en.wikipedia.org/wiki/2016_United_States_Grand_Prix
966,2016,19,32,Mexican Grand Prix,42673,0,791666666666667,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix
967,2016,20,18,Brazilian Grand Prix,42687,0,666666666666667,https://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix
968,2016,21,24,Abu Dhabi Grand Prix,42701,0,541666666666667,https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix
969,2017,1,1,Australian Grand Prix,42820,0,208333333333333,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix
970,2017,2,17,Chinese Grand Prix,42834,0,25,https://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix
971,2017,3,3,Bahrain Grand Prix,42841,0,625,https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix
972,2017,4,71,Russian Grand Prix,42855,0,5,https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix
973,2017,5,4,Spanish Grand Prix,42869,0,5,https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix
974,2017,6,6,Monaco Grand Prix,42883,0,5,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix
975,2017,7,7,Canadian Grand Prix,42897,0,75,https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix
976,2017,8,73,Azerbaijan Grand Prix,42911,0,541666666666667,https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix
977,2017,9,70,Austrian Grand Prix,42925,0,5,https://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix
978,2017,10,9,British Grand Prix,42932,0,5,https://en.wikipedia.org/wiki/2017_British_Grand_Prix
979,2017,11,11,Hungarian Grand Prix,42946,0,5,https://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix
980,2017,12,13,Belgian Grand Prix,42974,0,5,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix
981,2017,13,14,Italian Grand Prix,42981,0,5,https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix
982,2017,14,15,Singapore Grand Prix,42995,0,5,https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix
983,2017,15,2,Malaysian Grand Prix,43009,0,291666666666667,https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix
984,2017,16,22,Japanese Grand Prix,43016,0,208333333333333,https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix
985,2017,17,69,United States Grand Prix,43030,0,791666666666667,https://en.wikipedia.org/wiki/2017_United_States_Grand_Prix
986,2017,18,32,Mexican Grand Prix,43037,0,791666666666667,https://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix
987,2017,19,18,Brazilian Grand Prix,43051,0,666666666666667,https://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix
