constructorStandingsId,raceId,constructorId,yearID,points,position,positionText,wins
24332,344,10,2010,35,6,6,0
24333,344,3,2010,8,8,8,0
24334,344,4,2010,79,5,5,0
24335,344,5,2010,8,7,7,0
24336,344,205,2010,0,10,10,0
24337,344,15,2010,1,9,9,0
24338,344,164,2010,0,11,11,0
24339,344,166,2010,0,12,12,0
24340,345,6,2010,165,3,3,1
24341,345,1,2010,248,1,1,4
24342,345,9,2010,218,2,2,4
24343,345,131,2010,109,4,4,0
24344,345,10,2010,43,6,6,0
24345,345,3,2010,20,7,7,0
24346,345,4,2010,89,5,5,0
24347,345,5,2010,10,8,8,0
24348,345,205,2010,0,10,10,0
24349,345,15,2010,7,9,9,0
24350,345,164,2010,0,11,11,0
24351,345,166,2010,0,12,12,0
24352,346,6,2010,165,3,3,1
24353,346,1,2010,278,1,1,4
24354,346,9,2010,249,2,2,5
24355,346,131,2010,126,4,4,0
24356,346,10,2010,47,6,6,0
24357,346,3,2010,31,7,7,0
24358,346,4,2010,89,5,5,0
24359,346,5,2010,10,9,9,0
24360,346,205,2010,0,10,10,0
24361,346,15,2010,15,8,8,0
24362,346,164,2010,0,11,11,0
24363,346,166,2010,0,12,12,0
24364,347,6,2010,208,3,3,2
24365,347,1,2010,300,1,1,4
24366,347,9,2010,272,2,2,5
24367,347,131,2010,132,4,4,0
24368,347,10,2010,47,6,6,0
24369,347,3,2010,31,7,7,0
24370,347,4,2010,96,5,5,0
24371,347,5,2010,10,9,9,0
24372,347,205,2010,0,10,10,0
24373,347,15,2010,15,8,8,0
24374,347,164,2010,0,11,11,0
24375,347,166,2010,0,12,12,0
24376,348,6,2010,238,3,3,2
24377,348,1,2010,304,2,2,4
24378,348,9,2010,312,1,1,6
24379,348,131,2010,132,4,4,0
24380,348,10,2010,47,6,6,0
24381,348,3,2010,40,7,7,0
24382,348,4,2010,106,5,5,0
24383,348,5,2010,10,9,9,0
24384,348,205,2010,0,10,10,0
24385,348,15,2010,23,8,8,0
24386,348,164,2010,0,11,11,0
24387,348,166,2010,0,12,12,0
24388,349,6,2010,250,3,3,2
24389,349,1,2010,329,2,2,5
24390,349,9,2010,330,1,1,6
24391,349,131,2010,146,4,4,0
24392,349,10,2010,58,6,6,0
24393,349,3,2010,40,7,7,0
24394,349,4,2010,123,5,5,0
24395,349,5,2010,10,9,9,0
24396,349,205,2010,0,10,10,0
24397,349,15,2010,27,8,8,0
24398,349,164,2010,0,11,11,0
24399,349,166,2010,0,12,12,0
24400,350,6,2010,290,3,3,3
24401,350,1,2010,347,2,2,5
24402,350,9,2010,350,1,1,6
24403,350,131,2010,158,4,4,0
24404,350,10,2010,58,6,6,0
24405,350,3,2010,47,7,7,0
24406,350,4,2010,127,5,5,0
24407,350,5,2010,10,9,9,0
24408,350,205,2010,0,10,10,0
24409,350,15,2010,27,8,8,0
24410,350,164,2010,0,11,11,0
24411,350,166,2010,0,12,12,0
24447,351,166,2010,0,12,12,0
24446,351,164,2010,0,11,11,0
24445,351,15,2010,27,8,8,0
24444,351,205,2010,0,10,10,0
24443,351,5,2010,10,9,9,0
24442,351,4,2010,133,5,5,0
24437,351,1,2010,359,2,2,5
24438,351,9,2010,383,1,1,6
24439,351,131,2010,168,4,4,0
24440,351,10,2010,60,6,6,0
24441,351,3,2010,56,7,7,0
24436,351,6,2010,319,3,3,4
24483,353,166,2010,0,12,12,0
24459,352,166,2010,0,12,12,0
24458,352,164,2010,0,11,11,0
24457,352,15,2010,37,8,8,0
24456,352,205,2010,0,10,10,0
24455,352,5,2010,11,9,9,0
24454,352,4,2010,133,5,5,0
24449,352,1,2010,381,2,2,5
24450,352,9,2010,426,1,1,7
24451,352,131,2010,176,4,4,0
24452,352,10,2010,60,6,6,0
24453,352,3,2010,58,7,7,0
24448,352,6,2010,334,3,3,4
24481,353,15,2010,43,8,8,0
24479,353,5,2010,11,9,9,0
24477,353,3,2010,65,7,7,0
24475,353,131,2010,188,4,4,0
24482,353,164,2010,0,11,11,0
24478,353,4,2010,143,5,5,0
24480,353,205,2010,0,10,10,0
24474,353,9,2010,426,1,1,7
24476,353,10,2010,68,6,6,0
24473,353,1,2010,399,2,2,5
24472,353,6,2010,374,3,3,5
24484,354,6,2010,389,3,3,5
24485,354,1,2010,421,2,2,5
24486,354,9,2010,469,1,1,8
24487,354,131,2010,202,4,4,0
24488,354,10,2010,68,7,7,0
24489,354,3,2010,69,6,6,0
24490,354,4,2010,145,5,5,0
24491,354,5,2010,11,9,9,0
24492,354,205,2010,0,10,10,0
24493,354,15,2010,44,8,8,0
24494,354,164,2010,0,11,11,0
24495,354,166,2010,0,12,12,0
24496,355,6,2010,396,3,3,5
24497,355,1,2010,454,2,2,5
24498,355,9,2010,498,1,1,9
24499,355,131,2010,214,4,4,0
24500,355,10,2010,68,7,7,0
24501,355,3,2010,69,6,6,0
24502,355,4,2010,163,5,5,0
24503,355,5,2010,13,9,9,0
24504,355,205,2010,0,10,10,0
24505,355,15,2010,44,8,8,0
24506,355,164,2010,0,11,11,0
24507,355,166,2010,0,12,12,0
24517,75,18,2005,0,9,9,0
24542,842,4,2011,30,4,4,0
24541,842,1,2011,48,2,2,0
24540,842,9,2011,72,1,1,2
24669,841,131,2011,0,10,10,0
24668,841,3,2011,0,9,9,0
24667,841,166,2011,0,8,8,0
24666,841,205,2011,0,7,7,0
24665,841,10,2011,3,6,6,0
24664,841,5,2011,4,5,5,0
24663,841,6,2011,18,3,3,0
24662,841,4,2011,15,4,4,0
24661,841,1,2011,26,2,2,0
24660,841,9,2011,35,1,1,1
24543,842,6,2011,36,3,3,0
24544,842,5,2011,4,6,6,0
24545,842,10,2011,4,7,7,0
24546,842,205,2011,0,9,9,0
24547,842,166,2011,0,10,10,0
24548,842,3,2011,0,11,11,0
24549,842,131,2011,2,8,8,0
24550,842,15,2011,6,5,5,0
24551,842,164,2011,0,12,12,0
24552,843,9,2011,105,1,1,2
24553,843,1,2011,85,2,2,1
24554,843,4,2011,32,4,4,0
24555,843,6,2011,50,3,3,0
24556,843,5,2011,4,7,7,0
24557,843,10,2011,4,8,8,0
24558,843,205,2011,0,9,9,0
24559,843,166,2011,0,11,11,0
24560,843,3,2011,0,10,10,0
24561,843,131,2011,16,5,5,0
24562,843,15,2011,7,6,6,0
24563,843,164,2011,0,12,12,0
24564,844,9,2011,148,1,1,3
24565,844,1,2011,105,2,2,1
24566,844,4,2011,42,4,4,0
24567,844,6,2011,65,3,3,0
24568,844,5,2011,6,7,7,0
24569,844,10,2011,4,8,8,0
24570,844,205,2011,0,9,9,0
24571,844,166,2011,0,11,11,0
24572,844,3,2011,0,10,10,0
24573,844,131,2011,26,5,5,0
24574,844,15,2011,8,6,6,0
24575,844,164,2011,0,12,12,0
24576,845,9,2011,185,1,1,4
24577,845,1,2011,138,2,2,1
24578,845,4,2011,46,4,4,0
24579,845,6,2011,75,3,3,0
24580,845,5,2011,6,7,7,0
24581,845,10,2011,4,8,8,0
24582,845,205,2011,0,10,10,0
24583,845,166,2011,0,11,11,0
24584,845,3,2011,0,9,9,0
24585,845,131,2011,40,5,5,0
24586,845,15,2011,11,6,6,0
24587,845,164,2011,0,12,12,0
24588,846,9,2011,222,1,1,5
24589,846,1,2011,161,2,2,1
24590,846,4,2011,50,4,4,0
24591,846,6,2011,93,3,3,0
24592,846,5,2011,7,8,8,0
24593,846,10,2011,10,7,7,0
24594,846,205,2011,0,10,10,0
24595,846,166,2011,0,11,11,0
24596,846,3,2011,2,9,9,0
24597,846,131,2011,40,5,5,0
24598,846,15,2011,21,6,6,0
24599,846,164,2011,0,12,12,0
24600,847,9,2011,255,1,1,5
24601,847,1,2011,186,2,2,2
24602,847,4,2011,60,4,4,0
24603,847,6,2011,101,3,3,0
24604,847,5,2011,12,7,7,0
24605,847,10,2011,10,8,8,0
24606,847,205,2011,0,10,10,0
24607,847,166,2011,0,12,12,0
24608,847,3,2011,4,9,9,0
24609,847,131,2011,52,5,5,0
24610,847,15,2011,27,6,6,0
24611,847,164,2011,0,11,11,0
24612,848,9,2011,295,1,1,6
24613,848,1,2011,206,2,2,2
24614,848,4,2011,61,4,4,0
24615,848,6,2011,129,3,3,0
24616,848,5,2011,16,7,7,0
24617,848,10,2011,12,8,8,0
24618,848,205,2011,0,10,10,0
24619,848,166,2011,0,12,12,0
24620,848,3,2011,4,9,9,0
24621,848,131,2011,58,5,5,0
24622,848,15,2011,27,6,6,0
24623,848,164,2011,0,11,11,0
24624,849,9,2011,328,1,1,6
24625,849,1,2011,218,2,2,2
24626,849,4,2011,65,5,5,0
24627,849,6,2011,164,3,3,1
24628,849,5,2011,17,7,7,0
24629,849,10,2011,12,8,8,0
24630,849,205,2011,0,10,10,0
24631,849,166,2011,0,12,12,0
24632,849,3,2011,4,9,9,0
24633,849,131,2011,68,4,4,0
24634,849,15,2011,33,6,6,0
24635,849,164,2011,0,11,11,0
24636,850,9,2011,355,1,1,6
24637,850,1,2011,243,2,2,3
24638,850,4,2011,66,5,5,0
24639,850,6,2011,192,3,3,1
24640,850,5,2011,17,8,8,0
24641,850,10,2011,20,7,7,0
24642,850,205,2011,0,10,10,0
24643,850,166,2011,0,12,12,0
24644,850,3,2011,4,9,9,0
24645,850,131,2011,78,4,4,0
24646,850,15,2011,35,6,6,0
24647,850,164,2011,0,11,11,0
24648,851,9,2011,383,1,1,6
24649,851,1,2011,280,2,2,4
24650,851,4,2011,66,5,5,0
24651,851,6,2011,215,3,3,1
24652,851,5,2011,22,8,8,0
24653,851,10,2011,26,7,7,0
24654,851,205,2011,0,10,10,0
24655,851,166,2011,0,12,12,0
24656,851,3,2011,4,9,9,0
24657,851,131,2011,80,4,4,0
24658,851,15,2011,35,6,6,0
24659,851,164,2011,0,11,11,0
24670,852,9,2011,426,1,1,7
24671,852,1,2011,295,2,2,4
24672,852,4,2011,68,5,5,0
24673,852,6,2011,231,3,3,1
24674,852,5,2011,22,8,8,0
24675,852,10,2011,32,7,7,0
24676,852,205,2011,0,10,10,0
24677,852,166,2011,0,12,12,0
24678,852,3,2011,5,9,9,0
24679,852,131,2011,98,4,4,0
24680,852,15,2011,35,6,6,0
24681,852,164,2011,0,11,11,0
24682,853,9,2011,451,1,1,8
24683,853,1,2011,325,2,2,4
24684,853,4,2011,70,5,5,0
24685,853,6,2011,254,3,3,1
24686,853,5,2011,29,8,8,0
24687,853,10,2011,36,6,6,0
24688,853,205,2011,0,10,10,0
24689,853,166,2011,0,12,12,0
24690,853,3,2011,5,9,9,0
24691,853,131,2011,108,4,4,0
24692,853,15,2011,35,7,7,0
24693,853,164,2011,0,11,11,0
24694,854,9,2011,491,1,1,9
24695,854,1,2011,353,2,2,4
24696,854,4,2011,70,5,5,0
24697,854,6,2011,268,3,3,1
24698,854,5,2011,29,8,8,0
24699,854,10,2011,48,6,6,0
24700,854,205,2011,0,10,10,0
24701,854,166,2011,0,12,12,0
24702,854,3,2011,5,9,9,0
24703,854,131,2011,114,4,4,0
24704,854,15,2011,36,7,7,0
24705,854,164,2011,0,11,11,0
24706,855,9,2011,518,1,1,9
24707,855,1,2011,388,2,2,5
24708,855,4,2011,72,5,5,0
24709,855,6,2011,292,3,3,1
24710,855,5,2011,29,8,8,0
24711,855,10,2011,48,6,6,0
24712,855,205,2011,0,10,10,0
24713,855,166,2011,0,12,12,0
24714,855,3,2011,5,9,9,0
24715,855,131,2011,123,4,4,0
24716,855,15,2011,40,7,7,0
24717,855,164,2011,0,11,11,0
24718,856,9,2011,558,1,1,10
24719,856,1,2011,418,2,2,5
24720,856,4,2011,72,5,5,0
24721,856,6,2011,310,3,3,1
24722,856,5,2011,37,8,8,0
24723,856,10,2011,49,6,6,0
24724,856,205,2011,0,10,10,0
24725,856,166,2011,0,12,12,0
24726,856,3,2011,5,9,9,0
24727,856,131,2011,127,4,4,0
24728,856,15,2011,40,7,7,0
24729,856,164,2011,0,11,11,0
24730,857,9,2011,595,1,1,11
24731,857,1,2011,442,2,2,5
24732,857,4,2011,72,5,5,0
24733,857,6,2011,325,3,3,1
24734,857,5,2011,41,8,8,0
24735,857,10,2011,51,6,6,0
24736,857,205,2011,0,10,10,0
24737,857,166,2011,0,12,12,0
24738,857,3,2011,5,9,9,0
24739,857,131,2011,145,4,4,0
24740,857,15,2011,41,7,7,0
24741,857,164,2011,0,11,11,0
24742,858,9,2011,607,1,1,11
24743,858,1,2011,482,2,2,6
24744,858,4,2011,72,5,5,0
24745,858,6,2011,353,3,3,1
24746,858,5,2011,41,8,8,0
24747,858,10,2011,57,6,6,0
24748,858,205,2011,0,10,10,0
24749,858,166,2011,0,12,12,0
24750,858,3,2011,5,9,9,0
24751,858,131,2011,159,4,4,0
24752,858,15,2011,42,7,7,0
24753,858,164,2011,0,11,11,0
24754,859,9,2011,650,1,1,12
24755,859,1,2011,497,2,2,6
24756,859,4,2011,73,5,5,0
24757,859,6,2011,375,3,3,1
24758,859,5,2011,41,8,8,0
24759,859,10,2011,69,6,6,0
24760,859,205,2011,0,10,10,0
24761,859,166,2011,0,12,12,0
24762,859,3,2011,5,9,9,0
24763,859,131,2011,165,4,4,0
24764,859,15,2011,44,7,7,0
24765,859,164,2011,0,11,11,0
24941,860,206,2012,0,10,10,0
24942,860,207,2012,0,11,11,0
24932,860,1,2012,40,1,1,1
24940,860,3,2012,0,9,9,0
24939,860,131,2012,0,8,8,0
24938,860,10,2012,1,7,7,0
24937,860,5,2012,2,6,6,0
24936,860,208,2012,6,5,5,0
24935,860,15,2012,12,3,3,0
24934,860,6,2012,10,4,4,0
24933,860,9,2012,30,2,2,0
24777,861,1,2012,55,1,1,1
24778,861,9,2012,42,2,2,0
24779,861,6,2012,35,3,3,1
24780,861,15,2012,30,4,4,0
24781,861,208,2012,16,5,5,0
24782,861,5,2012,6,8,8,0
24783,861,10,2012,9,6,6,0
24784,861,131,2012,1,9,9,0
24785,861,3,2012,8,7,7,0
24786,861,206,2012,0,10,10,0
24787,861,207,2012,0,11,11,0
24788,861,164,2012,0,12,12,0
24789,862,1,2012,88,1,1,1
24790,862,9,2012,64,2,2,0
24791,862,6,2012,37,3,3,1
24792,862,15,2012,31,4,4,0
24793,862,208,2012,24,6,6,0
24794,862,5,2012,6,9,9,0
24795,862,10,2012,9,8,8,0
24796,862,131,2012,26,5,5,1
24797,862,3,2012,18,7,7,0
24798,862,206,2012,0,10,10,0
24799,862,207,2012,0,11,11,0
24800,862,164,2012,0,12,12,0
24847,864,164,2012,0,12,12,0
24846,864,207,2012,0,11,11,0
24844,864,3,2012,43,6,6,1
24843,864,131,2012,43,5,5,1
24842,864,10,2012,18,8,8,0
24840,864,208,2012,84,3,3,0
24845,864,206,2012,0,10,10,0
24841,864,5,2012,6,9,9,0
24839,864,15,2012,41,7,7,0
24838,864,6,2012,63,4,4,1
24837,864,9,2012,109,1,1,1
24836,864,1,2012,98,2,2,1
24824,863,1,2012,92,2,2,1
24825,863,9,2012,101,1,1,1
24826,863,6,2012,45,4,4,1
24827,863,15,2012,31,6,6,0
24828,863,208,2012,57,3,3,0
24829,863,5,2012,6,9,9,0
24830,863,10,2012,17,8,8,0
24831,863,131,2012,37,5,5,1
24832,863,3,2012,18,7,7,0
24833,863,206,2012,0,10,10,0
24834,863,207,2012,0,11,11,0
24835,863,164,2012,0,12,12,0
24848,865,1,2012,108,2,2,1
24849,865,9,2012,146,1,1,2
24850,865,6,2012,86,3,3,1
24851,865,15,2012,41,7,7,0
24852,865,208,2012,86,4,4,0
24853,865,5,2012,6,9,9,0
24854,865,10,2012,28,8,8,0
24855,865,131,2012,61,5,5,1
24856,865,3,2012,44,6,6,1
24857,865,206,2012,0,11,11,0
24858,865,207,2012,0,10,10,0
24859,865,164,2012,0,12,12,0
24860,866,1,2012,133,2,2,2
24861,866,9,2012,164,1,1,2
24862,866,6,2012,97,4,4,1
24863,866,15,2012,58,6,6,0
24864,866,208,2012,108,3,3,0
24865,866,5,2012,6,9,9,0
24866,866,10,2012,28,8,8,0
24867,866,131,2012,69,5,5,1
24868,866,3,2012,44,7,7,1
24869,866,206,2012,0,11,11,0
24870,866,207,2012,0,10,10,0
24871,866,164,2012,0,12,12,0
24872,867,1,2012,137,2,2,2
24873,867,9,2012,176,1,1,2
24874,867,6,2012,122,4,4,2
24875,867,15,2012,60,6,6,0
24876,867,208,2012,126,3,3,0
24877,867,5,2012,6,9,9,0
24878,867,10,2012,44,8,8,0
24879,867,131,2012,92,5,5,1
24880,867,3,2012,45,7,7,1
24881,867,206,2012,0,11,11,0
24882,867,207,2012,0,10,10,0
24883,867,164,2012,0,12,12,0
24884,868,1,2012,142,4,4,2
24885,868,9,2012,216,1,1,3
24886,868,6,2012,152,2,2,2
24887,868,15,2012,60,6,6,0
24888,868,208,2012,144,3,3,0
24889,868,5,2012,6,9,9,0
24890,868,10,2012,44,8,8,0
24891,868,131,2012,98,5,5,1
24892,868,3,2012,47,7,7,1
24893,868,206,2012,0,11,11,0
24894,868,207,2012,0,10,10,0
24895,868,164,2012,0,12,12,0
24977,869,207,2012,0,10,10,0
24978,869,164,2012,0,12,12,0
24974,869,131,2012,105,5,5,1
24976,869,206,2012,0,11,11,0
24975,869,3,2012,47,7,7,1
24973,869,10,2012,46,8,8,0
24972,869,5,2012,6,9,9,0
24971,869,208,2012,159,4,4,0
24970,869,15,2012,80,6,6,0
24969,869,6,2012,177,2,2,3
24968,869,9,2012,230,1,1,3
24967,869,1,2012,160,3,3,2
24990,870,164,2012,0,12,12,0
24988,870,206,2012,0,11,11,0
24985,870,10,2012,46,8,8,0
24992,871,9,2012,272,1,1,3
24989,870,207,2012,0,10,10,0
24986,870,131,2012,106,5,5,1
24991,871,1,2012,218,2,2,4
24979,870,1,2012,193,2,2,3
24980,870,9,2012,246,1,1,3
24983,870,208,2012,192,3,3,0
24982,870,15,2012,80,6,6,0
24981,870,6,2012,189,4,4,3
24987,870,3,2012,53,7,7,1
24984,870,5,2012,6,9,9,0
24993,871,6,2012,199,4,4,3
24994,871,15,2012,80,6,6,0
24995,871,208,2012,207,3,3,0
24996,871,5,2012,12,9,9,0
24997,871,10,2012,59,7,7,0
24998,871,131,2012,112,5,5,1
24999,871,3,2012,53,8,8,1
25000,871,206,2012,0,11,11,0
25001,871,207,2012,0,10,10,0
25002,871,164,2012,0,12,12,0
25003,872,1,2012,243,2,2,5
25004,872,9,2012,272,1,1,3
25005,872,6,2012,226,3,3,3
25006,872,15,2012,100,6,6,0
25007,872,208,2012,217,4,4,0
25008,872,5,2012,12,9,9,0
25009,872,10,2012,63,7,7,0
25010,872,131,2012,126,5,5,1
25011,872,3,2012,54,8,8,1
25012,872,206,2012,0,11,11,0
25013,872,207,2012,0,10,10,0
25014,872,164,2012,0,12,12,0
25050,873,164,2012,0,12,12,0
25049,873,207,2012,0,11,11,0
25047,873,3,2012,54,8,8,1
25045,873,10,2012,75,7,7,0
25043,873,208,2012,231,4,4,0
25048,873,206,2012,0,10,10,0
25044,873,5,2012,14,9,9,0
25046,873,131,2012,136,5,5,1
25042,873,15,2012,101,6,6,0
25041,873,6,2012,245,3,3,3
25040,873,9,2012,297,1,1,4
25039,873,1,2012,261,2,2,5
25062,874,164,2012,0,12,12,0
25061,874,207,2012,0,11,11,0
25059,874,3,2012,58,8,8,1
25057,874,10,2012,81,7,7,0
25055,874,208,2012,239,4,4,0
25060,874,206,2012,0,10,10,0
25056,874,5,2012,15,9,9,0
25058,874,131,2012,136,5,5,1
25054,874,15,2012,116,6,6,0
25053,874,6,2012,263,3,3,3
25052,874,9,2012,324,1,1,5
25051,874,1,2012,283,2,2,5
25063,875,1,2012,284,3,3,5
25064,875,9,2012,367,1,1,6
25065,875,6,2012,290,2,2,3
25066,875,15,2012,116,6,6,0
25067,875,208,2012,255,4,4,0
25068,875,5,2012,21,9,9,0
25069,875,10,2012,89,7,7,0
25070,875,131,2012,136,5,5,1
25071,875,3,2012,58,8,8,1
25072,875,206,2012,0,10,10,0
25073,875,207,2012,0,11,11,0
25074,875,164,2012,0,12,12,0
25098,876,164,2012,0,12,12,0
25097,876,207,2012,0,11,11,0
25095,876,3,2012,59,8,8,1
25093,876,10,2012,93,7,7,0
25091,876,208,2012,263,4,4,0
25096,876,206,2012,0,10,10,0
25092,876,5,2012,21,9,9,0
25094,876,131,2012,136,5,5,1
25090,876,15,2012,116,6,6,0
25089,876,6,2012,316,2,2,3
25088,876,9,2012,407,1,1,7
25087,876,1,2012,306,3,3,5
25099,877,1,2012,318,3,3,5
25100,877,9,2012,422,1,1,7
25101,877,6,2012,340,2,2,3
25102,877,15,2012,124,6,6,0
25103,877,208,2012,288,4,4,1
25104,877,5,2012,22,9,9,0
25105,877,10,2012,95,7,7,0
25106,877,131,2012,136,5,5,1
25107,877,3,2012,73,8,8,1
25108,877,206,2012,0,10,10,0
25109,877,207,2012,0,11,11,0
25110,877,164,2012,0,12,12,0
25111,878,1,2012,353,3,3,6
25112,878,9,2012,440,1,1,7
25113,878,6,2012,367,2,2,3
25114,878,15,2012,124,6,6,0
25115,878,208,2012,302,4,4,1
25116,878,5,2012,22,9,9,0
25117,878,10,2012,99,7,7,0
25118,878,131,2012,136,5,5,1
25119,878,3,2012,76,8,8,1
25120,878,206,2012,0,10,10,0
25121,878,207,2012,0,11,11,0
25122,878,164,2012,0,12,12,0
25123,879,1,2012,378,3,3,7
25124,879,9,2012,460,1,1,7
25125,879,6,2012,400,2,2,3
25126,879,15,2012,126,6,6,0
25127,879,208,2012,303,4,4,1
25128,879,5,2012,26,9,9,0
25129,879,10,2012,109,7,7,0
25130,879,131,2012,142,5,5,1
25131,879,3,2012,76,8,8,1
25132,879,206,2012,0,11,11,0
25133,879,207,2012,0,10,10,0
25134,879,164,2012,0,12,12,0
25135,880,208,2013,26,2,2,1
25136,880,6,2013,30,1,1,0
25137,880,9,2013,23,3,3,0
25138,880,131,2013,10,4,4,0
25139,880,10,2013,10,5,5,0
25140,880,1,2013,2,6,6,0
25141,880,5,2013,0,7,7,0
25142,880,15,2013,0,8,8,0
25143,880,3,2013,0,9,9,0
25144,880,206,2013,0,10,10,0
25145,880,207,2013,0,11,11,0
25146,881,208,2013,40,2,2,1
25147,881,6,2013,40,3,3,0
25148,881,9,2013,66,1,1,1
25149,881,131,2013,37,4,4,0
25150,881,10,2013,10,5,5,0
25151,881,1,2013,4,7,7,0
25152,881,5,2013,1,8,8,0
25153,881,15,2013,4,6,6,0
25154,881,3,2013,0,9,9,0
25155,881,206,2013,0,10,10,0
25156,881,207,2013,0,11,11,0
25157,882,208,2013,60,3,3,1
25158,882,6,2013,73,2,2,1
25159,882,9,2013,78,1,1,1
25160,882,131,2013,52,4,4,0
25161,882,10,2013,14,6,6,0
25162,882,1,2013,14,5,5,0
25163,882,5,2013,7,7,7,0
25164,882,15,2013,5,8,8,0
25165,882,3,2013,0,9,9,0
25166,882,206,2013,0,10,10,0
25167,882,207,2013,0,11,11,0
25168,883,208,2013,93,2,2,1
25169,883,6,2013,77,3,3,1
25170,883,9,2013,109,1,1,2
25171,883,131,2013,64,4,4,0
25172,883,10,2013,26,5,5,0
25173,883,1,2013,23,6,6,0
25174,883,5,2013,7,7,7,0
25175,883,15,2013,5,8,8,0
25176,883,3,2013,0,9,9,0
25177,883,206,2013,0,10,10,0
25178,883,207,2013,0,11,11,0
25179,884,208,2013,111,3,3,1
25180,884,6,2013,117,2,2,2
25181,884,9,2013,131,1,1,2
25182,884,131,2013,72,4,4,0
25183,884,10,2013,32,5,5,0
25184,884,1,2013,29,6,6,0
25185,884,5,2013,8,7,7,0
25186,884,15,2013,5,8,8,0
25187,884,3,2013,0,9,9,0
25188,884,206,2013,0,10,10,0
25189,884,207,2013,0,11,11,0
25190,885,208,2013,112,3,3,1
25191,885,6,2013,123,2,2,2
25192,885,9,2013,164,1,1,2
25193,885,131,2013,109,4,4,1
25194,885,10,2013,44,5,5,0
25195,885,1,2013,37,6,6,0
25196,885,5,2013,12,7,7,0
25197,885,15,2013,5,8,8,0
25198,885,3,2013,0,9,9,0
25199,885,206,2013,0,10,10,0
25200,885,207,2013,0,11,11,0
25201,886,208,2013,114,4,4,1
25202,886,6,2013,145,2,2,2
25203,886,9,2013,201,1,1,3
25204,886,131,2013,134,3,3,1
25205,886,10,2013,51,5,5,0
25206,886,1,2013,37,6,6,0
25207,886,5,2013,20,7,7,0
25208,886,15,2013,5,8,8,0
25209,886,3,2013,0,9,9,0
25210,886,206,2013,0,10,10,0
25211,886,207,2013,0,11,11,0
25212,887,208,2013,124,4,4,1
25213,887,6,2013,168,3,3,2
25214,887,9,2013,219,1,1,3
25215,887,131,2013,171,2,2,2
25216,887,10,2013,59,5,5,0
25217,887,1,2013,37,6,6,0
25218,887,5,2013,24,7,7,0
25219,887,15,2013,6,8,8,0
25220,887,3,2013,0,9,9,0
25221,887,206,2013,0,10,10,0
25222,887,207,2013,0,11,11,0
25223,888,208,2013,157,4,4,1
25224,888,6,2013,180,3,3,2
25225,888,9,2013,250,1,1,4
25226,888,131,2013,183,2,2,2
25227,888,10,2013,59,5,5,0
25228,888,1,2013,49,6,6,0
25229,888,5,2013,24,7,7,0
25230,888,15,2013,7,8,8,0
25231,888,3,2013,0,9,9,0
25232,888,206,2013,0,10,10,0
25233,888,207,2013,0,11,11,0
25234,890,208,2013,183,4,4,1
25235,890,6,2013,194,3,3,2
25236,890,9,2013,277,1,1,4
25237,890,131,2013,208,2,2,3
25238,890,10,2013,59,5,5,0
25239,890,1,2013,57,6,6,0
25240,890,5,2013,24,7,7,0
25241,890,15,2013,7,8,8,0
25242,890,3,2013,1,9,9,0
25243,890,206,2013,0,10,10,0
25244,890,207,2013,0,11,11,0
25245,891,208,2013,187,4,4,1
25246,891,6,2013,218,3,3,2
25247,891,9,2013,312,1,1,5
25248,891,131,2013,235,2,2,3
25249,891,10,2013,61,6,6,0
25250,891,1,2013,65,5,5,0
25251,891,5,2013,25,7,7,0
25252,891,15,2013,7,8,8,0
25253,891,3,2013,1,9,9,0
25254,891,206,2013,0,10,10,0
25255,891,207,2013,0,11,11,0
25288,893,207,2013,0,11,11,0
25287,893,206,2013,0,10,10,0
25285,893,15,2013,19,8,8,0
25284,893,5,2013,31,7,7,0
25286,893,3,2013,1,9,9,0
25283,893,1,2013,76,5,5,0
25282,893,10,2013,62,6,6,0
25281,893,131,2013,267,3,3,3
25280,893,9,2013,377,1,1,7
25279,893,6,2013,274,2,2,2
25278,893,208,2013,206,4,4,1
25267,892,208,2013,191,4,4,1
25268,892,6,2013,248,2,2,2
25269,892,9,2013,352,1,1,6
25270,892,131,2013,245,3,3,3
25271,892,10,2013,61,6,6,0
25272,892,1,2013,66,5,5,0
25273,892,5,2013,31,7,7,0
25274,892,15,2013,17,8,8,0
25275,892,3,2013,1,9,9,0
25276,892,206,2013,0,10,10,0
25277,892,207,2013,0,11,11,0
25289,894,208,2013,239,4,4,1
25290,894,6,2013,284,2,2,2
25291,894,9,2013,402,1,1,8
25292,894,131,2013,283,3,3,3
25293,894,10,2013,62,6,6,0
25294,894,1,2013,81,5,5,0
25295,894,5,2013,31,8,8,0
25296,894,15,2013,31,7,7,0
25297,894,3,2013,1,9,9,0
25298,894,206,2013,0,10,10,0
25299,894,207,2013,0,11,11,0
25300,895,208,2013,264,4,4,1
25301,895,6,2013,297,2,2,2
25302,895,9,2013,445,1,1,9
25303,895,131,2013,287,3,3,3
25304,895,10,2013,62,6,6,0
25305,895,1,2013,83,5,5,0
25306,895,5,2013,31,8,8,0
25307,895,15,2013,45,7,7,0
25308,895,3,2013,1,9,9,0
25309,895,206,2013,0,10,10,0
25310,895,207,2013,0,11,11,0
25311,896,208,2013,285,4,4,1
25312,896,6,2013,309,3,3,2
25313,896,9,2013,470,1,1,10
25314,896,131,2013,313,2,2,3
